Vin_A,Vin_B,temp,pvdd,cqload,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage,delay
0.0,0.0,31.603725948943705,0.9764682260582201,0.2105929027074799,9.597302971685747e-10,8.638407348351773e-10,8.831628157327529e-10,9.245654372308128e-10,7.700714593648887e-10,8.657353069424415e-10,6.728788473909238e-10,1.3978372289673921e-08,1.2185861980177774e-08,6.355719853506292e+18,2.730959136421886e+18,1.437910808368684e-08,3.5238758578100238
0.0,0.0,93.89216719844228,1.0656973162779262,1.7792128477134255,1.0042823536847607e-09,9.877451956235453e-10,9.854455519112614e-10,8.873202152364796e-10,8.158855126738762e-10,8.233064898255103e-10,5.995503695853714e-10,1.2976803064139573e-08,1.355680100642041e-08,5.926976094399923e+18,3.1414382087189243e+18,1.6002012260444394e-08,0.7449148875797473
1.0,1.0,94.9164275236381,0.9161532369647157,3.657584428414404,9.609193937434487e-10,8.863298473335101e-10,7.672113097350815e-10,8.93519679701454e-10,9.572786313767411e-10,9.2219884566683e-10,6.258021588302506e-10,1.4445702925041304e-08,1.523900021954398e-08,7.243972944443879e+18,3.1430498126709806e+18,1.6410124509785194e-08,5.336812884421932
0.0,1.0,98.10809869428022,1.0249547834066337,1.1929766558506845,8.41655856406139e-10,9.158008425248179e-10,9.595518349823305e-10,7.659049431630446e-10,8.465878280936642e-10,8.591374020463574e-10,6.626590159986231e-10,1.4988993634491745e-08,1.2680934026132773e-08,6.18607928132789e+18,2.648424478141082e+18,1.6320435233218782e-08,3.927055219431476
1.0,0.0,89.61624243766931,1.0736352105428577,0.5944683744041268,9.887441519340266e-10,1.0104004679369456e-09,8.57508777203597e-10,9.637173551693102e-10,8.072845369320399e-10,8.993454028295515e-10,6.232662930941979e-10,1.563242726725847e-08,1.1918075475979038e-08,7.046092073203773e+18,2.774214202675022e+18,1.5229452294201028e-08,5.815088436279771
0.0,1.0,32.85502589548604,1.06777284620625,2.5405465191656944,9.301116934211294e-10,8.926875605183885e-10,8.974520723231753e-10,8.677406694296805e-10,8.102271049850288e-10,7.753869049452662e-10,6.48560165225979e-10,1.3754867030900722e-08,1.1924469181113219e-08,6.556138709759703e+18,2.5840515717846866e+18,1.577970041141908e-08,9.389913120473148
1.0,1.0,13.6588936668213,0.974556551988372,2.689562058024424,8.011656087382742e-10,9.590096641118384e-10,8.186414188259953e-10,8.91591428801164e-10,1.0101221604870002e-09,9.38914406287015e-10,6.683609233972492e-10,1.4791904240986422e-08,1.2498645294550095e-08,7.230559941705417e+18,3.025256624047616e+18,1.6841141660516326e-08,2.0365548033695635
0.0,1.0,94.6477310685867,1.049046770611398,3.3823863672925785,7.716751302537974e-10,8.651116911047163e-10,9.0705290900774e-10,8.590372743113827e-10,7.977076507556968e-10,8.952799926980281e-10,6.900248004978959e-10,1.499394903732707e-08,1.3931936001012727e-08,6.964943645781112e+18,2.534523853690839e+18,1.6663745306248108e-08,5.990847482051854
1.0,0.0,33.23626254012804,0.9854936291039755,3.7980973565449276,8.529247834536644e-10,7.692304680891198e-10,9.455977109797438e-10,9.000887405248882e-10,9.899762274259391e-10,9.485263625072237e-10,6.09954743239056e-10,1.44733753464091e-08,1.53639978880775e-08,7.011797996412516e+18,2.553066078031614e+18,1.6056943781274264e-08,1.6194257320150085
0.0,1.0,-10.65314824696327,1.0680276328779899,3.4820895610106293,9.59863494031846e-10,9.719559058348193e-10,8.111906341380691e-10,7.737267660939999e-10,7.80458383389369e-10,8.235056109984394e-10,6.499265763123212e-10,1.327246570809924e-08,1.4615399035703342e-08,6.557054359523654e+18,3.011831879659896e+18,1.654775750369856e-08,2.891550980646284
1.0,0.0,36.32183581799893,1.0061523900310048,4.2286069193913045,9.170265072435174e-10,9.998787668650065e-10,8.471902797126529e-10,8.575129015955329e-10,9.821053317316268e-10,9.772918296285022e-10,6.393381556606277e-10,1.4644640926735115e-08,1.500610584626914e-08,6.392942156583597e+18,2.993192966656555e+18,1.6807330739534516e-08,5.920279235152663
0.0,0.0,-29.467032054536418,1.0529714098210083,1.122303256767379,8.938902985712529e-10,8.703330341942902e-10,9.041142654177993e-10,9.298441592000108e-10,8.887567407686327e-10,9.811747498270067e-10,5.863167088167475e-10,1.5708652419704567e-08,1.2733697178826566e-08,6.526134448376036e+18,3.0018399952649574e+18,1.4620563890704236e-08,3.831382955965376
1.0,1.0,69.49330830778379,0.9157143164583343,2.853136063620316,7.609468191859255e-10,8.879236122185628e-10,8.658623732190068e-10,9.983653103696386e-10,9.146111644974734e-10,8.710165110733085e-10,6.723360039847787e-10,1.419843671046462e-08,1.328673380066858e-08,6.561350361846553e+18,2.583830504663744e+18,1.5275688160571547e-08,3.4679606253485
1.0,0.0,5.465830692303143,1.0180051943217727,1.8068758335324127,8.706171783330805e-10,8.677310267535264e-10,8.344608309837579e-10,9.756917815209044e-10,8.224666494915738e-10,7.84195311187566e-10,7.024810342664226e-10,1.4734187812831148e-08,1.3864128221089711e-08,5.8379614991957e+18,2.946936882847566e+18,1.5928102841561106e-08,8.589823477654013
1.0,1.0,-8.081416279458224,1.0100568354938677,4.810940661438194,8.000617407362132e-10,1.0132140774111853e-09,8.747286079558066e-10,1.0045557797705534e-09,9.88246603438087e-10,8.888259041421115e-10,7.145415934769818e-10,1.2694172661919518e-08,1.3226274104913695e-08,5.917618539581952e+18,2.719463308066941e+18,1.4371773276367233e-08,8.701582795670165
0.0,1.0,117.17157432225412,1.0219953443470322,2.2069948218399706,8.754601188667496e-10,9.894537076063032e-10,8.338702528638722e-10,9.585047213583731e-10,9.091349405207125e-10,9.243434537271935e-10,5.824683693668422e-10,1.4395336754009561e-08,1.4791921291937921e-08,6.225244728742997e+18,2.9032372492207457e+18,1.4355290802597518e-08,5.540746458015981
0.0,0.0,84.83857923649538,1.0391283215831182,4.798972526336448,1.0119096617849104e-09,7.704397675418474e-10,8.366758901771951e-10,9.206847872972454e-10,9.316278143098178e-10,9.122599876162385e-10,6.659783863134125e-10,1.1869155974495622e-08,1.5679396853005275e-08,6.433772368814135e+18,2.5801318952762957e+18,1.5083946521441037e-08,8.77753350587168
0.0,0.0,86.6725104903077,1.0836217940068285,3.8476376137549386,9.83402861072462e-10,9.578707422295401e-10,9.151009540324866e-10,8.675112003701458e-10,9.014172959534559e-10,9.880076416074717e-10,7.378247821166284e-10,1.5110906878801853e-08,1.4860440250251987e-08,5.851994603509196e+18,3.092460085362091e+18,1.5525631223184127e-08,4.915587708407631
1.0,1.0,57.269954470253026,1.0571364163552062,3.5951346717228083,8.389001734430716e-10,9.12612533140974e-10,8.811745790046113e-10,7.912781679667347e-10,7.918096029030821e-10,9.932327873873969e-10,6.983853354934763e-10,1.2629353281152157e-08,1.5556485665503754e-08,6.545551652277374e+18,2.859713278648343e+18,1.533534029875212e-08,8.243202565840441
0.0,1.0,96.0511058918535,0.943927598286981,2.462902922489916,9.107508778125846e-10,7.663859927595977e-10,9.319763450594578e-10,8.237037428057966e-10,9.724010693731934e-10,9.180236810982131e-10,6.702612076877669e-10,1.1995867422558408e-08,1.571285136802941e-08,6.714717043174603e+18,2.978074766301228e+18,1.5350851379972328e-08,9.29434197403576
1.0,1.0,81.64924660940864,1.0651792538584193,2.2224568899354544,8.875321892871351e-10,8.729569185899331e-10,9.727110297385792e-10,8.288784617873874e-10,8.066306255460429e-10,9.231344157946166e-10,5.750710887754648e-10,1.2452848166868955e-08,1.3037883997066905e-08,7.353089456055124e+18,2.7482972792082545e+18,1.622018770015277e-08,4.047441947919904
0.0,1.0,52.77926674405097,0.9244159355230191,2.6374754557168503,7.930319393245294e-10,7.980267423546199e-10,9.995131934717398e-10,8.686822868218362e-10,8.341547988197302e-10,7.929743238352775e-10,5.806421291579863e-10,1.364242096388874e-08,1.4237572725752641e-08,5.914441950029002e+18,3.044808519318404e+18,1.5465653413213578e-08,1.4557059248922666
0.0,0.0,118.00239233330913,1.024439717135014,1.4752289840054966,1.0114108550170568e-09,9.817541299238026e-10,7.984432380181879e-10,9.14899606675335e-10,9.300577309906806e-10,8.599077885764582e-10,5.79046392074455e-10,1.1902177068299651e-08,1.4849191106511168e-08,7.099304781928301e+18,2.710931558352758e+18,1.660917893681946e-08,0.8739280105680025
0.0,0.0,-20.512909056803856,1.0765507616491887,4.523504599793949,8.679944897797758e-10,7.632254842211093e-10,9.190523476773509e-10,9.17140108922016e-10,7.837056396704047e-10,8.438522417070805e-10,7.049777743848536e-10,1.1871876539247598e-08,1.4249304341866858e-08,6.967835344124766e+18,2.644425481705719e+18,1.670268195647034e-08,4.0405600022089905
0.0,0.0,114.80834941905519,0.9202244108429808,3.9737099697741782,8.884373954162447e-10,9.817688751343621e-10,9.079294827183603e-10,8.757078299096601e-10,9.970846706786816e-10,8.478399499405771e-10,6.62378031593671e-10,1.380647942716982e-08,1.4165364270209094e-08,6.991692487218205e+18,3.1383823918096205e+18,1.6136607007445073e-08,7.192605173231076
1.0,1.0,17.258869159795694,1.0699385306620521,4.008965313081969,9.244902253269788e-10,9.989731437571528e-10,9.802040950767511e-10,8.297595147875124e-10,7.915284066031123e-10,9.447559902646894e-10,6.220435605656649e-10,1.4043022295496411e-08,1.3228986998072805e-08,7.15921408427444e+18,2.785065229411014e+18,1.6187355902146137e-08,0.32437252135033234
0.0,0.0,40.11181701226759,1.0597241468460492,2.171436441292686,8.086523114151769e-10,7.785380544897909e-10,9.875560358994215e-10,7.743495806113287e-10,9.294576101421418e-10,8.839506779067984e-10,7.188185374774689e-10,1.3026474193495977e-08,1.3887704673704597e-08,7.361005023690596e+18,2.6862971191067223e+18,1.488478353482657e-08,3.3272282171136345
0.0,0.0,-32.90692248202439,1.000755086767814,0.36473385173864326,8.164455569993391e-10,9.428387332669357e-10,9.531676582448988e-10,1.0111644418612027e-09,9.213210079396242e-10,8.876497899236527e-10,7.079772000877788e-10,1.1798467899317102e-08,1.3116796648719221e-08,6.815289094215472e+18,2.836482758098633e+18,1.671786680418951e-08,7.521698670624319
1.0,0.0,42.219339005922365,0.9617795204590809,3.41855581645213,8.089098399998951e-10,8.994186168710287e-10,9.112473045698293e-10,9.98648214122992e-10,9.372997358990223e-10,8.229211588400879e-10,7.022864847987301e-10,1.3600554934686614e-08,1.2648849495981869e-08,7.224626453291459e+18,3.024947596035291e+18,1.6777825884908916e-08,3.2959017551248038
1.0,0.0,55.01721533447481,0.9810876456143088,1.8783237840173448,8.576542480404982e-10,1.0023862870281341e-09,8.106127511455586e-10,8.064631936523755e-10,8.700700884356695e-10,8.024564950436886e-10,7.015493733247286e-10,1.5469021019172453e-08,1.3276916348388387e-08,5.949792485112871e+18,2.8047960299056154e+18,1.580454769226295e-08,4.213951029641439
0.0,1.0,124.58627752553431,1.0937316271400424,4.353447259129618,8.107179469402609e-10,9.627300189564574e-10,8.302661529368916e-10,9.137705499622156e-10,8.571004435068372e-10,8.639785430901779e-10,6.025350439226476e-10,1.3701300502735881e-08,1.3355472688202811e-08,6.138843298944279e+18,2.8087343907909663e+18,1.508900947689381e-08,0.27349181827518554
0.0,0.0,120.53463399287477,0.9403395112303693,3.903888807864819,9.953045758573668e-10,9.363811673691037e-10,9.131028405559541e-10,8.350962024600379e-10,1.0083251283523888e-09,7.746593273036625e-10,7.188594340337463e-10,1.3575194413458506e-08,1.2317262116223999e-08,6.373196960308023e+18,2.810811606861614e+18,1.4422596790181664e-08,8.199472903199384
1.0,0.0,118.95151253737171,1.015920857565979,0.7351874285288829,9.414357677729611e-10,9.950794690479773e-10,7.953933161306676e-10,8.093848042685956e-10,9.675582548718243e-10,8.005163854424835e-10,6.034634111358777e-10,1.4003212316415156e-08,1.3718386961130328e-08,5.868841167855119e+18,2.7851195396701686e+18,1.6136808977636523e-08,6.0696449967592265
1.0,0.0,7.709850818370327,0.9166481495757368,3.0125614953871858,9.88050234582636e-10,8.00728831710534e-10,8.067269000462829e-10,9.33840476646967e-10,8.833026851798342e-10,9.679112642603001e-10,7.1674497616059e-10,1.240020459420681e-08,1.4322428106074479e-08,6.109374212372945e+18,2.9347106329261015e+18,1.677670529266797e-08,9.869154766198442
1.0,0.0,123.42796977410782,0.9435786128378345,3.4641474903766496,9.755149690987903e-10,8.554938369649574e-10,9.915037964806074e-10,9.59692959532941e-10,8.062959673839369e-10,8.711024371618525e-10,7.215682004443819e-10,1.4998270801388618e-08,1.2153615245990771e-08,7.385000904560536e+18,3.0321626804254935e+18,1.479563058808494e-08,6.193763645693398
0.0,1.0,26.98606728711995,1.0526632776149043,2.8450065233235633,9.386005956971115e-10,9.74107232237582e-10,1.0029032502019794e-09,8.632746088736737e-10,9.86200610834189e-10,1.007997956697346e-09,6.911052754906787e-10,1.186524683079848e-08,1.3891641986697389e-08,6.984457395044127e+18,2.8801482583511096e+18,1.527597281137938e-08,3.6418124573421453
0.0,1.0,98.33052657714208,0.9605198080721055,2.5750704590147535,8.216575320250904e-10,7.858027061143336e-10,7.613296150515045e-10,7.750021762960557e-10,9.247823568444669e-10,7.611081656565711e-10,6.905156743020829e-10,1.1959108192130746e-08,1.2087597892513545e-08,6.947070307001555e+18,2.664621991071665e+18,1.4751651553778529e-08,9.890374005641029
0.0,0.0,-16.062405576585043,1.097153214112547,1.147036744279647,9.162909915287613e-10,9.976036266659962e-10,9.790704096746835e-10,8.619799387839603e-10,7.944864434413254e-10,9.938264038381027e-10,6.143196500602284e-10,1.1958588487515639e-08,1.5214480927508317e-08,6.637397447044451e+18,3.011781850075638e+18,1.6738760347743505e-08,3.6148317767011195
1.0,1.0,36.049972338188425,1.000163408618768,1.1871751536617101,8.073199106013579e-10,9.492694872354296e-10,9.982554478379393e-10,8.951772675308163e-10,8.065085131047303e-10,9.257199098158323e-10,6.232339882816114e-10,1.495587472109058e-08,1.3393613534735744e-08,6.118388840639314e+18,2.508768585360916e+18,1.6363623435323338e-08,6.918907768792532
1.0,1.0,118.88217730296898,1.0033078650615486,3.842360611826347,7.936489163216105e-10,8.715905650842048e-10,8.935378257773905e-10,9.868769961842711e-10,8.973682444227652e-10,9.182742353489057e-10,6.673381217633625e-10,1.3228873920674197e-08,1.2719584095563108e-08,5.944118841067635e+18,2.7077664095751567e+18,1.4590798087716234e-08,2.336108570347463
1.0,1.0,115.46565144621695,0.9072629478671471,0.10326202996215023,9.206741114559619e-10,8.460352270076259e-10,8.74020729237629e-10,9.268278732224862e-10,8.879356439340207e-10,9.734554554406587e-10,6.67305111566823e-10,1.4348037903215666e-08,1.3266242583508729e-08,6.619255604826281e+18,3.0257376224472177e+18,1.4724031820589326e-08,9.862202302165318
0.0,1.0,68.07227800785681,1.0913053499154532,3.8967612129008256,9.186549007587307e-10,7.974920264031934e-10,9.933750720656744e-10,9.404660950162967e-10,8.63957675577051e-10,9.1920396215643e-10,6.277296439319926e-10,1.2053707238877708e-08,1.4383030242367678e-08,6.846413385103064e+18,2.948235420767213e+18,1.574174153263362e-08,6.030663907473195
1.0,0.0,88.60657805955077,0.9348466881768837,2.638725695330304,7.9978202407295e-10,7.837930753242412e-10,7.619134218111384e-10,8.114683462343684e-10,8.68425994800658e-10,7.688533497368288e-10,7.22408529415916e-10,1.4834101830753574e-08,1.36740795292171e-08,6.684490848253843e+18,3.128218269801746e+18,1.4681634839112944e-08,9.071869975785631
0.0,1.0,-23.24319461156775,1.0076681197620885,4.681751035400332,8.495166351517746e-10,8.675930230561126e-10,9.734834024066664e-10,9.42948992587392e-10,8.037394036444709e-10,9.899507169763593e-10,5.923046250549705e-10,1.3092572000591477e-08,1.4183738787463763e-08,6.512550519991795e+18,2.7078556637669903e+18,1.5026583594142227e-08,1.5629063985226688
1.0,1.0,74.89853890714835,0.9791349219917463,4.986634523137386,7.768354181596345e-10,9.7414701708672e-10,8.353303207749345e-10,8.874635136761739e-10,8.248883484990665e-10,9.817851949010512e-10,6.362247811943582e-10,1.2607202646282205e-08,1.4155615101876776e-08,5.780793173036857e+18,2.8914057909770353e+18,1.4825320819230533e-08,6.077241395248053
0.0,0.0,56.24914550036701,0.9831169401489213,3.320787979893717,9.417962108762573e-10,8.950900365630454e-10,9.228552003349736e-10,9.683845343947618e-10,8.851479408889554e-10,8.920647499921931e-10,6.139458224170039e-10,1.4639094438977543e-08,1.4560387921134275e-08,6.743850491317185e+18,3.003034478925349e+18,1.628266593729447e-08,6.334706025397859
0.0,0.0,-38.520687564775706,1.0286600332072218,2.0671634001564834,1.0108238954549761e-09,8.745917899968652e-10,8.42092299202883e-10,8.149578423593561e-10,7.761809786620848e-10,7.91991458306799e-10,7.279272517079642e-10,1.1992411250444828e-08,1.552332259256329e-08,6.614016349884735e+18,2.799273227368347e+18,1.6203671338876142e-08,8.01604737509182
1.0,0.0,-34.63137881385828,1.0324177354184956,2.380678683717865,9.479361634779586e-10,8.410367997090538e-10,8.928279642239456e-10,8.907750495107098e-10,8.495813026101415e-10,9.686532595866686e-10,5.942783373267122e-10,1.3708787006173253e-08,1.438730437183796e-08,6.214477994148686e+18,2.6468002476062766e+18,1.4925566887218948e-08,0.555539629185714
0.0,0.0,-35.48014880477287,0.9308577229716194,1.0290349839810233,9.744146510721621e-10,7.998652774750515e-10,9.65312559208722e-10,8.132071834193736e-10,8.134349546508076e-10,8.94561042165578e-10,6.500293073801998e-10,1.3289326022602919e-08,1.2401091370756635e-08,7.076755959038218e+18,2.518981712482643e+18,1.4713486261739405e-08,8.482799251535493
1.0,1.0,75.38424826937043,0.9999173306243785,0.5051792767174903,8.809911835403187e-10,1.0114852208887716e-09,8.060423152492904e-10,8.326227782079562e-10,8.043606414591139e-10,8.428648715152198e-10,5.771596777053613e-10,1.47469184773263e-08,1.3587167478722421e-08,6.902391128285427e+18,2.5940026113927675e+18,1.4890173945642258e-08,6.804878674492828
0.0,0.0,-29.49126251543696,1.0580954898283714,2.898029332577654,7.842783566163546e-10,7.665360786268205e-10,9.286353292324569e-10,9.71379837437722e-10,7.972346264388009e-10,1.012300676116758e-09,7.023416568424568e-10,1.4330669509531948e-08,1.2505562551176788e-08,7.372569900295046e+18,2.4745096336286157e+18,1.6393327344310213e-08,0.2812744965832825
1.0,1.0,29.19180880060469,0.988657296710446,4.029420538853337,9.445580567163468e-10,8.392012390409052e-10,9.881775562264466e-10,9.346997567814403e-10,7.956081158747975e-10,8.017869062044376e-10,6.824057620260592e-10,1.5358820325043835e-08,1.2285779741416277e-08,6.580860768582227e+18,2.6260399943077775e+18,1.4544368095354062e-08,3.1404100586092962
1.0,1.0,9.256725057996391,0.933160894165316,1.3162149234687741,8.251561308332269e-10,9.554223790372636e-10,9.88867133971442e-10,9.450359626085272e-10,8.007514892085111e-10,8.01805594085704e-10,7.132638389483056e-10,1.4687868703560346e-08,1.4760220333386396e-08,5.853067282570084e+18,2.5201548600792904e+18,1.4406198412342405e-08,4.176684206276238
0.0,0.0,44.09074533863921,0.9626433886313381,2.1040675231242956,8.586266641274124e-10,8.92221771685888e-10,9.871067180002472e-10,7.774084838432506e-10,8.550297654113763e-10,9.123235023717219e-10,6.197826429467332e-10,1.3421746802119172e-08,1.2361945802380387e-08,7.298887752302569e+18,2.458937722052061e+18,1.674404266945256e-08,9.197089823077294
1.0,0.0,72.1657676994925,0.9424759128210141,2.7783205722671336,9.385872094903082e-10,8.397191448068318e-10,8.916897125142501e-10,9.451041659307128e-10,7.857695853177581e-10,8.278129739234753e-10,6.639998762210161e-10,1.2483773018420644e-08,1.4908119930321725e-08,6.508625697639354e+18,2.702139925398495e+18,1.4625945179776277e-08,3.180119003914057
0.0,1.0,68.25005669983976,0.9251634935829675,4.540410121650586,9.89815269653678e-10,1.0121557836462286e-09,9.549961183211811e-10,8.848174022870705e-10,9.878485242399041e-10,8.646693276463635e-10,7.329286494466784e-10,1.3561919885470968e-08,1.3856221060564339e-08,7.409135084768181e+18,2.778775152410864e+18,1.4954586496967846e-08,4.441648242694873
1.0,1.0,37.793584864587785,0.9755162254870708,0.7017698260336597,8.835072584458094e-10,9.172690895789392e-10,8.73501867304527e-10,8.766225233691784e-10,8.864706958471126e-10,8.21096955062869e-10,6.129672508919334e-10,1.2409687432662892e-08,1.3455368451664821e-08,6.583859483080412e+18,2.8556072841471483e+18,1.6396986412173445e-08,4.699132523998371
1.0,0.0,28.580277249869397,1.008187248639615,1.1920470119610167,1.0042478155662982e-09,8.349695689216527e-10,8.768815003429688e-10,8.648072398075417e-10,8.882129737042308e-10,9.58785796835808e-10,7.236483211581642e-10,1.2191347525239732e-08,1.5284591175437374e-08,6.442974471631895e+18,3.0223829674295404e+18,1.6357255551811413e-08,0.5487751105531191
1.0,0.0,16.606807122006572,0.9145503050553264,4.593466954411066,8.92055496186677e-10,9.753800983732145e-10,8.320989849906094e-10,9.763558992978273e-10,8.136174408433421e-10,8.297598311364012e-10,7.310839798606324e-10,1.1928612608034305e-08,1.5393261809463712e-08,5.866959236128755e+18,2.47614736182586e+18,1.6264701063060562e-08,4.504772567550384
1.0,0.0,100.1437906947883,1.0207646744456367,0.20728260984191207,7.911176539096377e-10,7.981416945489331e-10,8.324477770792297e-10,8.050758405133099e-10,9.802574220159731e-10,9.739213932935183e-10,6.342690020469373e-10,1.3936572472765752e-08,1.260673183567865e-08,5.94757859666543e+18,2.511884567985817e+18,1.6776246300925428e-08,3.7568364654521105
0.0,1.0,4.5533248770760935,1.0986048880339216,3.2840170139586946,8.916821714396509e-10,8.777478150040635e-10,7.696073777791261e-10,9.667851332494946e-10,9.703452920883835e-10,9.469268444014323e-10,6.263824178387363e-10,1.403446892112254e-08,1.498619139201415e-08,5.928834238746305e+18,2.723171999685014e+18,1.609328682821216e-08,2.332815717149861
1.0,1.0,-8.31415218985093,1.092824986404017,3.2012341572575784,9.785994373082438e-10,9.732555542470969e-10,8.949937924723358e-10,9.957942578279454e-10,7.686984967315825e-10,8.356358774543992e-10,6.1815030191602e-10,1.4397122037379126e-08,1.4196179934711344e-08,6.814466956862651e+18,2.8681970152183634e+18,1.4826967325460947e-08,1.3738410331167428
1.0,0.0,78.79678885794883,1.0658346963998317,1.9224396238264942,8.966634638135772e-10,1.0098491453001276e-09,8.384252722599405e-10,8.027326611268856e-10,9.460307046074952e-10,9.629529605492273e-10,7.132661229283261e-10,1.5339224915549728e-08,1.3749820245383097e-08,6.632123819992979e+18,2.5870100272795684e+18,1.6343959838781226e-08,5.36116746437931
0.0,1.0,9.757423105410766,0.9532682225604806,2.346141748245519,9.49929858357054e-10,8.5729662849173e-10,8.076723539717742e-10,1.0138973836571256e-09,8.068043650092872e-10,8.409655840943222e-10,6.862332834939571e-10,1.544575401441501e-08,1.2697998411095295e-08,7.395397724907683e+18,2.585547479803614e+18,1.6292949211179914e-08,5.402084885553277
0.0,0.0,97.45974795630832,0.9044815192958735,4.276040577888001,8.991812334119003e-10,7.95079853335963e-10,7.909150559691586e-10,1.0115956975019805e-09,9.011266784732746e-10,8.632778611467256e-10,6.055931751409787e-10,1.3116901904420848e-08,1.4996473125163504e-08,6.468483411514803e+18,2.458060076132181e+18,1.5040459689460333e-08,6.6711977333540675
0.0,1.0,4.019969354686054,1.0667083405765703,0.8332604961004278,8.986978583347167e-10,9.040000980954758e-10,8.481377028091933e-10,9.178150079983045e-10,9.811116404012374e-10,7.798823464177571e-10,7.153655357214442e-10,1.4319317057289986e-08,1.5317232674245146e-08,6.006186279596928e+18,2.850628999342455e+18,1.5026032648547934e-08,5.996832999121663
0.0,1.0,71.35006842342587,0.9111440463957426,1.1655217166118463,8.323292689295054e-10,9.997742316888112e-10,9.883486827496645e-10,8.282078652156768e-10,9.972494096680041e-10,9.044627846412234e-10,6.025540446888355e-10,1.3610864003398093e-08,1.4700554199848562e-08,6.214283404911824e+18,2.837987765861837e+18,1.5865755597192727e-08,8.358039780222828
0.0,0.0,-46.880378868639504,0.9411256162941541,2.5666285530850534,8.111201630771596e-10,9.290653809995018e-10,8.911660001652352e-10,8.691247714485987e-10,8.068508937262841e-10,9.673392167073082e-10,6.532634838764164e-10,1.4793479150266442e-08,1.2853103618616615e-08,7.085224978659186e+18,2.800812536005881e+18,1.4750700026068502e-08,5.816191427824215
0.0,0.0,14.401318419857603,1.008890643089357,2.0546296607701504,8.308453741445421e-10,9.129485229906112e-10,9.014617372555639e-10,8.032773442908606e-10,9.98652310232822e-10,9.182389307155587e-10,5.894408262670861e-10,1.4645983046320844e-08,1.2018997282933586e-08,7.12317362416947e+18,3.105691177643395e+18,1.5957036307501458e-08,2.6363164825070298
1.0,0.0,6.781431494159264,0.9356756078287287,2.8761187627504663,8.719728242946485e-10,8.385601621178707e-10,7.73799281551269e-10,7.905313567480191e-10,7.776740145073861e-10,9.001337773672334e-10,6.80217169619367e-10,1.2525284735312611e-08,1.3679479739005242e-08,5.937078270918311e+18,2.7794057920360586e+18,1.631825539972061e-08,8.953095683964271
0.0,1.0,92.00217306966621,1.0667576662597285,4.604987538608041,9.656358881195013e-10,9.140103142378402e-10,8.920409707485949e-10,9.388235272898741e-10,9.909689421966449e-10,9.880747275834047e-10,6.821588496384143e-10,1.243808212879173e-08,1.2822081388471217e-08,7.394402540446843e+18,3.0106744335595407e+18,1.627460627486506e-08,1.9938043573997366
1.0,1.0,119.06997258109581,1.055431939251966,4.586339068511805,9.705637412551805e-10,9.847082113571748e-10,9.295733822029873e-10,9.072808904532318e-10,9.56170803757054e-10,8.720923701892366e-10,6.315930070381885e-10,1.2194689201443354e-08,1.3122976407279463e-08,6.331040579405408e+18,2.7027148358832394e+18,1.6241582361992533e-08,0.3563969990818694
0.0,0.0,27.95862980473305,1.05115390114745,1.1577915151778089,8.014979652824704e-10,8.553836011534138e-10,7.982816658443102e-10,9.03147770971378e-10,9.921114995284064e-10,1.012925054335795e-09,5.876871646421623e-10,1.2230032972133855e-08,1.3073432046794075e-08,6.34075536444233e+18,2.9825902348185856e+18,1.6450727218022468e-08,9.049616338860552
1.0,1.0,93.47052988767646,1.0632255231795154,1.5177016181157137,9.004251481951943e-10,8.214816281018638e-10,1.0098226641793549e-09,8.229312625236492e-10,8.530011414893117e-10,8.770251718958539e-10,6.627969546066151e-10,1.2731071449398814e-08,1.2588648353743805e-08,6.217625270718524e+18,3.0238838639142917e+18,1.6602287196038176e-08,2.696338523157875
1.0,0.0,70.94504617232572,0.9439403560529225,0.8187227196721792,8.656710416327107e-10,8.821632232846561e-10,9.924390798981432e-10,8.196661861808195e-10,9.989579401325668e-10,9.233948006070472e-10,7.265184809926014e-10,1.3153190922138412e-08,1.5737198746624107e-08,7.028538237411063e+18,2.4647297110575985e+18,1.6515238028470338e-08,1.356308451233439
1.0,1.0,119.12947777946476,1.04577847522995,4.6396739536049925,9.050176743120935e-10,8.55551699758378e-10,1.0122479745032047e-09,1.0113924984591544e-09,9.679032677591512e-10,7.717832066726226e-10,7.044664316989795e-10,1.425730786840684e-08,1.521237564140246e-08,7.314578290569689e+18,2.521040728919398e+18,1.630495848753127e-08,4.533573991628518
0.0,0.0,90.99953258170845,0.971056300518353,1.9953420096889942,9.244963403023248e-10,8.793612023489151e-10,8.515205130440792e-10,9.197085481080383e-10,8.433939203253146e-10,9.374218114002243e-10,6.676165507254054e-10,1.4766252273012816e-08,1.206674617206953e-08,6.937272329278454e+18,3.0682640534828257e+18,1.4933690580076747e-08,7.864771436822774
0.0,1.0,-41.0539481265285,1.03336895191368,2.254028672969549,8.310214461505894e-10,7.843153285747157e-10,9.688639856548505e-10,9.681417129877113e-10,8.46089278126807e-10,8.41142245173889e-10,5.827924899258608e-10,1.2296762478538135e-08,1.514333986420651e-08,5.897236667465391e+18,2.779446401090911e+18,1.6533483754825673e-08,2.8724502083875105
